transect,type,sample,density,guild
4,Outside,Heteropod,1.347270616,Holoplankton
9,Outside,Heteropod,0,Holoplankton
13,Outside,Heteropod,0,Holoplankton
15,Outside,Heteropod,0,Holoplankton
20,Outside,Heteropod,0,Holoplankton
23,Outside,Heteropod,0,Holoplankton
30,Outside,Heteropod,0,Holoplankton
35,Outside,Heteropod,0,Holoplankton
38,Outside,Heteropod,0,Holoplankton
41,Outside,Heteropod,0,Holoplankton
42,Outside,Heteropod,0.194765673,Holoplankton
51,Outside,Heteropod,0.031554791,Holoplankton
52,Outside,Heteropod,0.392551585,Holoplankton
55,Outside,Heteropod,0.015243902,Holoplankton
56,Outside,Heteropod,0.030975736,Holoplankton
64,Outside,Heteropod,0.358825661,Holoplankton
65,Outside,Heteropod,0.372431507,Holoplankton
66,Outside,Heteropod,0,Holoplankton
70,Outside,Heteropod,0,Holoplankton
73,Outside,Heteropod,0.12751036,Holoplankton
74,Outside,Heteropod,0.432484383,Holoplankton
75,Outside,Heteropod,0.007307271,Holoplankton
79,Outside,Heteropod,0.015487868,Holoplankton
81,Outside,Heteropod,0.013961606,Holoplankton
84,Outside,Heteropod,0.019728792,Holoplankton
87,Outside,Heteropod,0.007425628,Holoplankton
91,Outside,Heteropod,0.001142204,Holoplankton
92,Outside,Heteropod,0.006079819,Holoplankton
95,Outside,Heteropod,0.004531174,Holoplankton
100,Outside,Heteropod,0.001775989,Holoplankton
102,Outside,Heteropod,0,Holoplankton
104,Outside,Heteropod,0,Holoplankton
106,Outside,Heteropod,0.070191858,Holoplankton
108,Outside,Heteropod,0,Holoplankton
110,Outside,Heteropod,0,Holoplankton
112,Outside,Heteropod,0,Holoplankton
115,Outside,Heteropod,0,Holoplankton
117,Outside,Heteropod,0.141401539,Holoplankton
119,Outside,Heteropod,0,Holoplankton
121,Outside,Heteropod,0.016778523,Holoplankton
123,Outside,Heteropod,0,Holoplankton
126,Outside,Heteropod,0.088008801,Holoplankton
128,Outside,Heteropod,0.00262743,Holoplankton
130,Outside,Heteropod,0,Holoplankton
132,Outside,Heteropod,0.667689946,Holoplankton
134,Outside,Heteropod,0,Holoplankton
136,Outside,Heteropod,0.016570008,Holoplankton
138,Outside,Heteropod,0.036889026,Holoplankton
140,Outside,Heteropod,0,Holoplankton
142,Outside,Heteropod,0.039360394,Holoplankton
144,Outside,Heteropod,0.020661157,Holoplankton
146,Outside,Heteropod,0,Holoplankton
148,Outside,Heteropod,0.00264131,Holoplankton
1,Inside,Isopods,0.047770701,Holoplankton
5,Inside,Isopods,0.085129024,Holoplankton
8,Inside,Isopods,10.07534984,Holoplankton
10,Inside,Isopods,1.915285451,Holoplankton
14,Inside,Isopods,0.022740193,Holoplankton
16,Inside,Isopods,15.51315111,Holoplankton
17,Inside,Isopods,0.330578512,Holoplankton
18,Inside,Isopods,1.588447653,Holoplankton
19,Inside,Isopods,0.051779935,Holoplankton
21,Inside,Isopods,0.053422371,Holoplankton
22,Inside,Isopods,0,Holoplankton
24,Inside,Isopods,0.045934773,Holoplankton
26,Inside,Isopods,6.624338624,Holoplankton
27,Inside,Isopods,0,Holoplankton
28,Inside,Isopods,12.40233774,Holoplankton
29,Inside,Isopods,0,Holoplankton
31,Inside,Isopods,0.599352052,Holoplankton
32,Inside,Isopods,0,Holoplankton
33,Inside,Isopods,0,Holoplankton
34,Inside,Isopods,0.270858525,Holoplankton
36,Inside,Isopods,0,Holoplankton
37,Inside,Isopods,0.809898763,Holoplankton
39,Inside,Isopods,0,Holoplankton
40,Inside,Isopods,3.649594179,Holoplankton
43,Inside,Isopods,2.63836647,Holoplankton
44,Inside,Isopods,0.64293915,Holoplankton
45,Inside,Isopods,1.074550129,Holoplankton
46,Inside,Isopods,1.51828077,Holoplankton
47,Inside,Isopods,0,Holoplankton
48,Inside,Isopods,0.555695883,Holoplankton
49,Inside,Isopods,0.490421456,Holoplankton
50,Inside,Isopods,0.35526847,Holoplankton
54,Inside,Isopods,0.393044307,Holoplankton
57,Inside,Isopods,0.844927044,Holoplankton
59,Inside,Isopods,0.39921466,Holoplankton
60,Inside,Isopods,3.454175153,Holoplankton
61,Inside,Isopods,2.033898305,Holoplankton
67,Inside,Isopods,0.332179931,Holoplankton
68,Inside,Isopods,0.008955224,Holoplankton
69,Inside,Isopods,0.007163324,Holoplankton
71,Inside,Isopods,0.25982906,Holoplankton
72,Inside,Isopods,0.201149425,Holoplankton
76,Inside,Isopods,0.254850854,Holoplankton
77,Inside,Isopods,0.056742323,Holoplankton
78,Inside,Isopods,0.018105009,Holoplankton
80,Inside,Isopods,0.129157249,Holoplankton
85,Inside,Isopods,0.008148852,Holoplankton
86,Inside,Isopods,0.167148037,Holoplankton
88,Inside,Isopods,0.0081103,Holoplankton
89,Inside,Isopods,0.000418655,Holoplankton
90,Inside,Isopods,0.019282393,Holoplankton
93,Inside,Isopods,0.225806452,Holoplankton
96,Inside,Isopods,0.084583816,Holoplankton
97,Inside,Isopods,0.114559744,Holoplankton
98,Inside,Isopods,0.001484946,Holoplankton
99,Inside,Isopods,0.141241862,Holoplankton
101,Inside,Isopods,0.707985144,Holoplankton
103,Inside,Isopods,0.003118665,Holoplankton
105,Inside,Isopods,0,Holoplankton
107,Inside,Isopods,0.37196487,Holoplankton
109,Inside,Isopods,0.024813896,Holoplankton
111,Inside,Isopods,0.016064257,Holoplankton
113,Inside,Isopods,0,Holoplankton
114,Inside,Isopods,0.064045936,Holoplankton
116,Inside,Isopods,0,Holoplankton
118,Inside,Isopods,0.048543689,Holoplankton
120,Inside,Isopods,0,Holoplankton
122,Inside,Isopods,0.303030303,Holoplankton
125,Inside,Isopods,0,Holoplankton
127,Inside,Isopods,0,Holoplankton
129,Inside,Isopods,0,Holoplankton
131,Inside,Isopods,0.00206441,Holoplankton
133,Inside,Isopods,0,Holoplankton
135,Inside,Isopods,0,Holoplankton
137,Inside,Isopods,0,Holoplankton
139,Inside,Isopods,1.192934159,Holoplankton
141,Inside,Isopods,0.07458405,Holoplankton
143,Inside,Isopods,0,Holoplankton
145,Inside,Isopods,0.00288517,Holoplankton
147,Inside,Isopods,0,Holoplankton
2,Outside,Isopods,0.462710942,Holoplankton
4,Outside,Isopods,0.046457607,Holoplankton
9,Outside,Isopods,0.72662299,Holoplankton
13,Outside,Isopods,0,Holoplankton
15,Outside,Isopods,0.64276885,Holoplankton
20,Outside,Isopods,0.836601307,Holoplankton
23,Outside,Isopods,0,Holoplankton
30,Outside,Isopods,0,Holoplankton
35,Outside,Isopods,0.304878049,Holoplankton
38,Outside,Isopods,0.168444694,Holoplankton
41,Outside,Isopods,0.637405647,Holoplankton
42,Outside,Isopods,0.012172855,Holoplankton
51,Outside,Isopods,0.097532989,Holoplankton
52,Outside,Isopods,0.090588827,Holoplankton
55,Outside,Isopods,0.038109756,Holoplankton
56,Outside,Isopods,0.072276717,Holoplankton
64,Outside,Isopods,0.53280174,Holoplankton
65,Outside,Isopods,0.920376712,Holoplankton
66,Outside,Isopods,0.056140351,Holoplankton
70,Outside,Isopods,0.08523828,Holoplankton
73,Outside,Isopods,0.245457443,Holoplankton
74,Outside,Isopods,1.254204709,Holoplankton
75,Outside,Isopods,0.058458166,Holoplankton
79,Outside,Isopods,0.025813113,Holoplankton
81,Outside,Isopods,0.062827225,Holoplankton
84,Outside,Isopods,0.002996778,Holoplankton
87,Outside,Isopods,0.011602543,Holoplankton
91,Outside,Isopods,0.001713307,Holoplankton
92,Outside,Isopods,0.060363921,Holoplankton
95,Outside,Isopods,0.004833253,Holoplankton
100,Outside,Isopods,0.010655932,Holoplankton
102,Outside,Isopods,0.002867795,Holoplankton
104,Outside,Isopods,0,Holoplankton
106,Outside,Isopods,0.084230229,Holoplankton
108,Outside,Isopods,0,Holoplankton
110,Outside,Isopods,0,Holoplankton
112,Outside,Isopods,0,Holoplankton
115,Outside,Isopods,0.059273895,Holoplankton
117,Outside,Isopods,0,Holoplankton
119,Outside,Isopods,0,Holoplankton
121,Outside,Isopods,0,Holoplankton
123,Outside,Isopods,0.04516129,Holoplankton
126,Outside,Isopods,0,Holoplankton
128,Outside,Isopods,0,Holoplankton
130,Outside,Isopods,0,Holoplankton
132,Outside,Isopods,0,Holoplankton
134,Outside,Isopods,0,Holoplankton
136,Outside,Isopods,0,Holoplankton
138,Outside,Isopods,0.006148171,Holoplankton
140,Outside,Isopods,0,Holoplankton
142,Outside,Isopods,0,Holoplankton
144,Outside,Isopods,0,Holoplankton
146,Outside,Isopods,0,Holoplankton
148,Outside,Isopods,0,Holoplankton
1,Inside,Luciferidae-Shrimp,29.87261146,Holoplankton
5,Inside,Luciferidae-Shrimp,0.042564512,Holoplankton
8,Inside,Luciferidae-Shrimp,0,Holoplankton
10,Inside,Luciferidae-Shrimp,0,Holoplankton
14,Inside,Luciferidae-Shrimp,0.147811256,Holoplankton
16,Inside,Luciferidae-Shrimp,0,Holoplankton
17,Inside,Luciferidae-Shrimp,0.165289256,Holoplankton
18,Inside,Luciferidae-Shrimp,0,Holoplankton
19,Inside,Luciferidae-Shrimp,0,Holoplankton
21,Inside,Luciferidae-Shrimp,0,Holoplankton
22,Inside,Luciferidae-Shrimp,0,Holoplankton
24,Inside,Luciferidae-Shrimp,0.036747818,Holoplankton
26,Inside,Luciferidae-Shrimp,0,Holoplankton
27,Inside,Luciferidae-Shrimp,0,Holoplankton
28,Inside,Luciferidae-Shrimp,0,Holoplankton
29,Inside,Luciferidae-Shrimp,0.052005944,Holoplankton
31,Inside,Luciferidae-Shrimp,0,Holoplankton
32,Inside,Luciferidae-Shrimp,0.260756193,Holoplankton
33,Inside,Luciferidae-Shrimp,0,Holoplankton
34,Inside,Luciferidae-Shrimp,0.038694075,Holoplankton
36,Inside,Luciferidae-Shrimp,5.052631579,Holoplankton
37,Inside,Luciferidae-Shrimp,0,Holoplankton
39,Inside,Luciferidae-Shrimp,0.162810626,Holoplankton
40,Inside,Luciferidae-Shrimp,0.179121187,Holoplankton
43,Inside,Luciferidae-Shrimp,0,Holoplankton
44,Inside,Luciferidae-Shrimp,0.3673938,Holoplankton
45,Inside,Luciferidae-Shrimp,0,Holoplankton
46,Inside,Luciferidae-Shrimp,0,Holoplankton
47,Inside,Luciferidae-Shrimp,0.005830904,Holoplankton
48,Inside,Luciferidae-Shrimp,0,Holoplankton
49,Inside,Luciferidae-Shrimp,0,Holoplankton
50,Inside,Luciferidae-Shrimp,0,Holoplankton
54,Inside,Luciferidae-Shrimp,0,Holoplankton
57,Inside,Luciferidae-Shrimp,0,Holoplankton
59,Inside,Luciferidae-Shrimp,0,Holoplankton
60,Inside,Luciferidae-Shrimp,0,Holoplankton
61,Inside,Luciferidae-Shrimp,0,Holoplankton
67,Inside,Luciferidae-Shrimp,0,Holoplankton
68,Inside,Luciferidae-Shrimp,0,Holoplankton
69,Inside,Luciferidae-Shrimp,0,Holoplankton
71,Inside,Luciferidae-Shrimp,0,Holoplankton
72,Inside,Luciferidae-Shrimp,0,Holoplankton
76,Inside,Luciferidae-Shrimp,0,Holoplankton
77,Inside,Luciferidae-Shrimp,0,Holoplankton
78,Inside,Luciferidae-Shrimp,0,Holoplankton
80,Inside,Luciferidae-Shrimp,0.003228931,Holoplankton
85,Inside,Luciferidae-Shrimp,0,Holoplankton
86,Inside,Luciferidae-Shrimp,0,Holoplankton
88,Inside,Luciferidae-Shrimp,0,Holoplankton
89,Inside,Luciferidae-Shrimp,0,Holoplankton
90,Inside,Luciferidae-Shrimp,0,Holoplankton
93,Inside,Luciferidae-Shrimp,0.034562212,Holoplankton
96,Inside,Luciferidae-Shrimp,0,Holoplankton
97,Inside,Luciferidae-Shrimp,0,Holoplankton
98,Inside,Luciferidae-Shrimp,0.037123659,Holoplankton
99,Inside,Luciferidae-Shrimp,0,Holoplankton
101,Inside,Luciferidae-Shrimp,0,Holoplankton
103,Inside,Luciferidae-Shrimp,0,Holoplankton
105,Inside,Luciferidae-Shrimp,0,Holoplankton
107,Inside,Luciferidae-Shrimp,0,Holoplankton
109,Inside,Luciferidae-Shrimp,0,Holoplankton
111,Inside,Luciferidae-Shrimp,0,Holoplankton
113,Inside,Luciferidae-Shrimp,0,Holoplankton
114,Inside,Luciferidae-Shrimp,0,Holoplankton
116,Inside,Luciferidae-Shrimp,0,Holoplankton
118,Inside,Luciferidae-Shrimp,0,Holoplankton
120,Inside,Luciferidae-Shrimp,0.023485204,Holoplankton
122,Inside,Luciferidae-Shrimp,0,Holoplankton
125,Inside,Luciferidae-Shrimp,0,Holoplankton
127,Inside,Luciferidae-Shrimp,0,Holoplankton
129,Inside,Luciferidae-Shrimp,0,Holoplankton
131,Inside,Luciferidae-Shrimp,0.004128819,Holoplankton
133,Inside,Luciferidae-Shrimp,0,Holoplankton
135,Inside,Luciferidae-Shrimp,0.127826942,Holoplankton
137,Inside,Luciferidae-Shrimp,0,Holoplankton
139,Inside,Luciferidae-Shrimp,0,Holoplankton
141,Inside,Luciferidae-Shrimp,0,Holoplankton
143,Inside,Luciferidae-Shrimp,0,Holoplankton
145,Inside,Luciferidae-Shrimp,0.017311021,Holoplankton
147,Inside,Luciferidae-Shrimp,0.010920011,Holoplankton
2,Outside,Luciferidae-Shrimp,0,Holoplankton
4,Outside,Luciferidae-Shrimp,0.731707317,Holoplankton
9,Outside,Luciferidae-Shrimp,0.023823705,Holoplankton
13,Outside,Luciferidae-Shrimp,0,Holoplankton
15,Outside,Luciferidae-Shrimp,0.123609394,Holoplankton
20,Outside,Luciferidae-Shrimp,0,Holoplankton
23,Outside,Luciferidae-Shrimp,0,Holoplankton
30,Outside,Luciferidae-Shrimp,0.037488285,Holoplankton
35,Outside,Luciferidae-Shrimp,0,Holoplankton
38,Outside,Luciferidae-Shrimp,0,Holoplankton
41,Outside,Luciferidae-Shrimp,0.011182555,Holoplankton
42,Outside,Luciferidae-Shrimp,0.03347535,Holoplankton
51,Outside,Luciferidae-Shrimp,0.014343087,Holoplankton
52,Outside,Luciferidae-Shrimp,0,Holoplankton
55,Outside,Luciferidae-Shrimp,0,Holoplankton
56,Outside,Luciferidae-Shrimp,0,Holoplankton
64,Outside,Luciferidae-Shrimp,0,Holoplankton
65,Outside,Luciferidae-Shrimp,0,Holoplankton
66,Outside,Luciferidae-Shrimp,0,Holoplankton
70,Outside,Luciferidae-Shrimp,0,Holoplankton
73,Outside,Luciferidae-Shrimp,0,Holoplankton
74,Outside,Luciferidae-Shrimp,0,Holoplankton
75,Outside,Luciferidae-Shrimp,0,Holoplankton
79,Outside,Luciferidae-Shrimp,0,Holoplankton
81,Outside,Luciferidae-Shrimp,0,Holoplankton
84,Outside,Luciferidae-Shrimp,0,Holoplankton
87,Outside,Luciferidae-Shrimp,0.000464102,Holoplankton
91,Outside,Luciferidae-Shrimp,0,Holoplankton
92,Outside,Luciferidae-Shrimp,0,Holoplankton
95,Outside,Luciferidae-Shrimp,0,Holoplankton
100,Outside,Luciferidae-Shrimp,0,Holoplankton
102,Outside,Luciferidae-Shrimp,0,Holoplankton
104,Outside,Luciferidae-Shrimp,0.003145149,Holoplankton
106,Outside,Luciferidae-Shrimp,0,Holoplankton
108,Outside,Luciferidae-Shrimp,0,Holoplankton
110,Outside,Luciferidae-Shrimp,0,Holoplankton
112,Outside,Luciferidae-Shrimp,0.001862891,Holoplankton
115,Outside,Luciferidae-Shrimp,0,Holoplankton
117,Outside,Luciferidae-Shrimp,0.008317738,Holoplankton
119,Outside,Luciferidae-Shrimp,0,Holoplankton
121,Outside,Luciferidae-Shrimp,0,Holoplankton
123,Outside,Luciferidae-Shrimp,0.032258065,Holoplankton
126,Outside,Luciferidae-Shrimp,0,Holoplankton
128,Outside,Luciferidae-Shrimp,0.005254861,Holoplankton
130,Outside,Luciferidae-Shrimp,0.003455425,Holoplankton
132,Outside,Luciferidae-Shrimp,0.015349194,Holoplankton
134,Outside,Luciferidae-Shrimp,0.01055409,Holoplankton
136,Outside,Luciferidae-Shrimp,0,Holoplankton
138,Outside,Luciferidae-Shrimp,0,Holoplankton
140,Outside,Luciferidae-Shrimp,0,Holoplankton
142,Outside,Luciferidae-Shrimp,0,Holoplankton
144,Outside,Luciferidae-Shrimp,0,Holoplankton
146,Outside,Luciferidae-Shrimp,0,Holoplankton
148,Outside,Luciferidae-Shrimp,0,Holoplankton
1,Inside,Nudibranchs,0,Meroplankton
5,Inside,Nudibranchs,0,Meroplankton
8,Inside,Nudibranchs,0,Meroplankton
10,Inside,Nudibranchs,0,Meroplankton
14,Inside,Nudibranchs,0.113700966,Meroplankton
16,Inside,Nudibranchs,0,Meroplankton
17,Inside,Nudibranchs,0,Meroplankton
18,Inside,Nudibranchs,0,Meroplankton
19,Inside,Nudibranchs,0,Meroplankton
21,Inside,Nudibranchs,0,Meroplankton
22,Inside,Nudibranchs,0,Meroplankton
24,Inside,Nudibranchs,0,Meroplankton
26,Inside,Nudibranchs,0,Meroplankton
27,Inside,Nudibranchs,0,Meroplankton
28,Inside,Nudibranchs,0,Meroplankton
29,Inside,Nudibranchs,0,Meroplankton
31,Inside,Nudibranchs,0,Meroplankton
32,Inside,Nudibranchs,0,Meroplankton
33,Inside,Nudibranchs,0.542237443,Meroplankton
34,Inside,Nudibranchs,0,Meroplankton
36,Inside,Nudibranchs,0.388663968,Meroplankton
37,Inside,Nudibranchs,0.059992501,Meroplankton
39,Inside,Nudibranchs,0,Meroplankton
40,Inside,Nudibranchs,0.895605933,Meroplankton
43,Inside,Nudibranchs,0,Meroplankton
44,Inside,Nudibranchs,0.45924225,Meroplankton
45,Inside,Nudibranchs,0,Meroplankton
46,Inside,Nudibranchs,0,Meroplankton
47,Inside,Nudibranchs,0,Meroplankton
48,Inside,Nudibranchs,0,Meroplankton
49,Inside,Nudibranchs,0,Meroplankton
50,Inside,Nudibranchs,0,Meroplankton
54,Inside,Nudibranchs,0.011910434,Meroplankton
57,Inside,Nudibranchs,0.003393281,Meroplankton
59,Inside,Nudibranchs,0,Meroplankton
60,Inside,Nudibranchs,0,Meroplankton
61,Inside,Nudibranchs,0.023378141,Meroplankton
67,Inside,Nudibranchs,0.055363322,Meroplankton
68,Inside,Nudibranchs,0,Meroplankton
69,Inside,Nudibranchs,0.071633238,Meroplankton
71,Inside,Nudibranchs,0,Meroplankton
72,Inside,Nudibranchs,0,Meroplankton
76,Inside,Nudibranchs,0,Meroplankton
77,Inside,Nudibranchs,0,Meroplankton
78,Inside,Nudibranchs,0,Meroplankton
80,Inside,Nudibranchs,0,Meroplankton
85,Inside,Nudibranchs,0,Meroplankton
86,Inside,Nudibranchs,0,Meroplankton
88,Inside,Nudibranchs,0,Meroplankton
89,Inside,Nudibranchs,0,Meroplankton
90,Inside,Nudibranchs,0.06049378,Meroplankton
93,Inside,Nudibranchs,0.001152074,Meroplankton
96,Inside,Nudibranchs,0,Meroplankton
97,Inside,Nudibranchs,0.650725989,Meroplankton
98,Inside,Nudibranchs,0.012622044,Meroplankton
99,Inside,Nudibranchs,0.015989645,Meroplankton
101,Inside,Nudibranchs,0.018570102,Meroplankton
103,Inside,Nudibranchs,0.020271324,Meroplankton
105,Inside,Nudibranchs,0.003354579,Meroplankton
107,Inside,Nudibranchs,0.027552953,Meroplankton
109,Inside,Nudibranchs,0,Meroplankton
111,Inside,Nudibranchs,0,Meroplankton
113,Inside,Nudibranchs,0,Meroplankton
114,Inside,Nudibranchs,0,Meroplankton
116,Inside,Nudibranchs,0,Meroplankton
118,Inside,Nudibranchs,0.048543689,Meroplankton
120,Inside,Nudibranchs,0,Meroplankton
122,Inside,Nudibranchs,0,Meroplankton
125,Inside,Nudibranchs,0.055865922,Meroplankton
127,Inside,Nudibranchs,0,Meroplankton
129,Inside,Nudibranchs,0,Meroplankton
131,Inside,Nudibranchs,0.014450867,Meroplankton
133,Inside,Nudibranchs,0.048691418,Meroplankton
135,Inside,Nudibranchs,0.304818092,Meroplankton
137,Inside,Nudibranchs,0.066425121,Meroplankton
139,Inside,Nudibranchs,0.185822436,Meroplankton
141,Inside,Nudibranchs,0,Meroplankton
143,Inside,Nudibranchs,0.015197568,Meroplankton
145,Inside,Nudibranchs,0.028851702,Meroplankton
147,Inside,Nudibranchs,0.098280098,Meroplankton
2,Outside,Nudibranchs,0,Meroplankton
4,Outside,Nudibranchs,0.011614402,Meroplankton
9,Outside,Nudibranchs,0,Meroplankton
13,Outside,Nudibranchs,0,Meroplankton
15,Outside,Nudibranchs,0.173053152,Meroplankton
20,Outside,Nudibranchs,0,Meroplankton
23,Outside,Nudibranchs,0,Meroplankton
30,Outside,Nudibranchs,0,Meroplankton
35,Outside,Nudibranchs,0,Meroplankton
38,Outside,Nudibranchs,0,Meroplankton
41,Outside,Nudibranchs,0,Meroplankton
42,Outside,Nudibranchs,0,Meroplankton
51,Outside,Nudibranchs,0,Meroplankton
52,Outside,Nudibranchs,0,Meroplankton
55,Outside,Nudibranchs,0,Meroplankton
56,Outside,Nudibranchs,0.005162623,Meroplankton
64,Outside,Nudibranchs,0,Meroplankton
65,Outside,Nudibranchs,0,Meroplankton
66,Outside,Nudibranchs,0,Meroplankton
70,Outside,Nudibranchs,0,Meroplankton
73,Outside,Nudibranchs,0.051004144,Meroplankton
74,Outside,Nudibranchs,0,Meroplankton
75,Outside,Nudibranchs,0,Meroplankton
79,Outside,Nudibranchs,0,Meroplankton
81,Outside,Nudibranchs,0,Meroplankton
84,Outside,Nudibranchs,0,Meroplankton
87,Outside,Nudibranchs,0,Meroplankton
91,Outside,Nudibranchs,0.001713307,Meroplankton
92,Outside,Nudibranchs,0,Meroplankton
95,Outside,Nudibranchs,0,Meroplankton
100,Outside,Nudibranchs,0,Meroplankton
102,Outside,Nudibranchs,0,Meroplankton
104,Outside,Nudibranchs,0,Meroplankton
106,Outside,Nudibranchs,0,Meroplankton
108,Outside,Nudibranchs,0.003422313,Meroplankton
110,Outside,Nudibranchs,0,Meroplankton
112,Outside,Nudibranchs,0.001862891,Meroplankton
115,Outside,Nudibranchs,0,Meroplankton
117,Outside,Nudibranchs,0.004158869,Meroplankton
119,Outside,Nudibranchs,0,Meroplankton
121,Outside,Nudibranchs,0,Meroplankton
123,Outside,Nudibranchs,0,Meroplankton
126,Outside,Nudibranchs,0,Meroplankton
128,Outside,Nudibranchs,0,Meroplankton
130,Outside,Nudibranchs,0,Meroplankton
132,Outside,Nudibranchs,0.023023791,Meroplankton
134,Outside,Nudibranchs,0,Meroplankton
136,Outside,Nudibranchs,0.005523336,Meroplankton
138,Outside,Nudibranchs,0.006148171,Meroplankton
